property_type,society,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,price,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,ansal heights 86,sector 86,8470.0,2,2,1,10.0,Relatively New,0.67,1231.0,0,0,0,0,0,0,115,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,signature global superbia,sector 95,9852.0,2,2,3,2.0,Relatively New,0.4,661.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,vipul lavanya,sector 81,10239.0,2,2,1,0.0,Under Construction,0.6,814.0,0,0,0,0,0,0,0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,raheja atharva,sector 109,7944.0,4,1,0,0.0,New Property,1.6,3008.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ats tourmaline,sector 109,7863.0,3,4,3+,4.0,Relatively New,1.45,1797.0,0,1,0,0,0,0,71,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,emaar palm gardens,sector 83,9365.0,3,3,3,2.0,Relatively New,1.4,1387.0,1,1,1,1,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ats tourmaline,sector 109,4856.0,3,4,3+,2.0,Relatively New,1.75,1946.0,0,1,0,0,1,0,65,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,smart world orchard,sector 61,8001.0,3,3,3,2.0,New Property,2.41,1630.0,0,0,0,0,0,0,61,"28.4050° N, 77.0963° E",28.405,77.0963
flat,the lions cghs,sector 56,8071.0,4,4,3+,7.0,Old Property,2.05,2600.0,0,0,1,0,0,1,120,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ireo the corridors,sector 67a,9286.0,3,3,2,6.0,Under Construction,2.08,1563.0,0,0,0,0,1,0,55,"28.3960° N, 77.0372° E",28.396,77.0372
flat,tulip violet,sector 69,11486.0,4,4,2,10.0,Relatively New,1.7,1804.0,1,1,1,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,smart world gems,sector 89,15342.0,2,2,2,3.0,New Property,1.1,1226.0,0,0,1,0,0,0,77,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,imperia the esfera,sector 37c,14955.0,3,3,1,10.0,New Property,0.99,1643.0,0,1,0,0,0,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
house,signature global city 63a,sector 63,6289.0,3,3,2,1.0,New Property,1.5,2385.0,0,0,0,0,0,0,0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,alpha corp gurgaonone,sector 84,11665.0,4,4,3+,15.0,Relatively New,2.2,3108.0,0,1,0,0,0,0,97,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,experion the heartsong,sector 108,8772.0,3,3,3,1.0,Relatively New,1.25,1500.0,0,1,0,1,0,0,174,"28.5134° N, 76.9830° E",28.5134,76.983
flat,emaar mgf the palm drive,sector 66,15994.0,3,4,3,6.0,Relatively New,3.45,2000.0,0,1,0,0,0,1,95,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,signature global orchard avenue,sector 93,9917.0,2,2,2,6.0,Relatively New,0.36,604.0,0,0,0,0,0,0,16,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,signature global park 4,sector 36,6660.0,3,2,3,3.0,Under Construction,0.72,978.0,0,0,0,0,0,0,0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,conscient heritage max,sector 102,7224.0,3,4,3+,18.0,Relatively New,2.15,1945.0,1,1,0,0,0,0,134,"28.4750° N, 76.9715° E",28.475,76.9715
flat,shree vardhman victoria,sector 70,6405.0,3,3,3,5.0,New Property,1.63,1527.0,0,1,0,0,1,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ss the leaf,sector 85,8075.0,2,2,3+,10.0,Relatively New,1.3,1491.0,0,0,1,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,vatika gurgaon,sector 83,9822.0,2,2,2,12.0,Relatively New,0.83,1154.0,0,0,0,1,0,0,165,"28.3986° N, 76.9647° E",28.3986,76.9647
house,dlf city phase 1,sector 26,3681.0,3,3,3,2.0,Old Property,3.25,8829.0,1,0,0,0,0,0,79,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,m3m antalya hills,sector 79,8929.0,3,3,3+,1.0,Relatively New,1.15,1200.0,1,0,0,0,0,0,51,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tulip violet,sector 69,6256.0,3,3,2,12.0,Relatively New,1.36,1428.0,0,0,0,1,0,1,49,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shree vardhman victoria,sector 70,7586.0,3,4,3,12.0,Relatively New,1.65,1765.0,0,1,1,0,0,0,56,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ss the leaf,sector 85,7675.0,4,5,3+,1.0,Relatively New,2.0,2545.0,0,1,1,0,0,0,106,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,godrej summit,sector 104,10719.0,2,2,3,12.0,Relatively New,0.82,86.0,1,0,0,0,0,0,120,"28.4788° N, 76.9960° E",28.4788,76.996
house,unitech aspen greens,sector 50,32176.0,3,3,1,2.0,Moderately Old,6.95,2160.0,0,1,0,0,0,0,160,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,bestech park view residency,sector 2,6054.0,1,1,2,7.0,Moderately Old,0.56,722.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
flat,orchid petals,sector 49,8704.0,5,5,3+,14.0,Relatively New,4.79,3724.0,1,1,0,1,0,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sare homes,sector 92,4614.0,4,3,0,16.0,Relatively New,1.25,2040.0,0,0,0,0,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf the primus,sector 82a,5807.0,4,4,3+,2.0,Relatively New,2.6,4477.0,0,0,0,0,1,0,38,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,shree vardhman victoria,sector 70,4778.0,3,4,2,16.0,Relatively New,1.75,1950.0,0,1,0,1,0,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ats kocoon,sector 109,12865.0,4,4,3+,7.0,Relatively New,2.95,3150.0,0,1,1,0,0,1,158,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,puri diplomatic greens,sector 111,20597.0,4,5,3+,9.0,Relatively New,3.45,2670.0,0,1,0,0,0,0,68,"28.5238° N, 77.0320° E",28.5238,77.032
flat,ramsons kshitij,sector 95,8451.0,2,2,1,11.0,Relatively New,0.3,950.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,international city by sobha phase 2,sector 109,26389.0,7,6,3,3.0,Relatively New,9.5,3600.0,1,1,0,1,0,0,138,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,godrej nature plus,sector 33,5878.0,3,3,3,6.0,Under Construction,1.5,1403.0,1,0,0,0,0,0,72,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ireo the grand arch,sector 58,6189.0,3,4,3,5.0,Old Property,4.0,6463.0,0,1,0,0,0,1,49,"28.4200° N, 77.1105° E",28.42,77.1105
flat,bestech park view city,sector 49,10000.0,4,4,3+,5.0,Moderately Old,2.9,2157.0,0,1,0,0,0,0,117,"28.4121° N, 77.0480° E",28.4121,77.048
flat,umang monsoon breeze,sector 78,4000.0,3,3,2,8.0,Moderately Old,1.2,2045.0,0,0,0,1,0,2,8,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,ramsons kshitij,sector 95,12500.0,2,2,1,2.0,Relatively New,0.45,887.0,1,0,0,0,0,0,89,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,smart world gems,sector 89,6111.0,2,2,3,2.0,New Property,0.88,1228.0,1,0,0,0,0,0,44,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,godrej nature plus,sector 33,13980.0,3,3,3+,6.0,New Property,1.7,1500.0,0,1,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
flat,bestech park view grand spa,sector 81,5705.0,3,4,3+,10.0,Relatively New,2.29,2315.0,1,1,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
house,dlf city phase 1,sector 26,33333.0,3,3,2,2.0,Moderately Old,4.5,1350.0,1,1,0,0,0,0,70,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sare petioles,sector 92,18081.0,4,4,0,7.0,Relatively New,1.3,2040.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,shapoorji pallonji joyville gurugram,sector 102,7646.0,3,3,3+,1.0,Relatively New,2.04,1644.0,0,0,0,0,0,0,72,"28.4750° N, 76.9715° E",28.475,76.9715
flat,puri diplomatic greens,sector 111,8399.0,3,3,2,12.0,Relatively New,2.25,1538.0,0,0,0,0,0,0,101,"28.5238° N, 77.0320° E",28.5238,77.032
flat,bestech park view ananda,sector 81,9022.0,2,2,2,2.0,Relatively New,0.95,1112.0,0,0,0,0,0,1,104,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ramprastha the edge towers,sector 37d,4444.0,3,3,3+,13.0,Moderately Old,1.0,1602.0,0,0,0,0,0,0,38,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,dlf the belaire,sector 54,24558.0,4,5,3+,17.0,Moderately Old,10.0,3000.0,0,1,0,0,0,2,167,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,tulip ivory,sector 70,7267.0,4,5,3+,2.0,Relatively New,2.0,2172.0,0,1,0,0,0,1,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,spaze privy at,sector 84,6928.0,2,2,3,3.0,Relatively New,1.2,1457.0,1,0,0,0,0,1,133,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,ireo victory valley,sector 67,11860.0,3,4,3+,15.0,Relatively New,3.15,2219.0,0,1,0,1,0,1,149,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,godrej,sector 79,1400.0,2,2,3,6.0,Relatively New,1.33,1411.0,1,0,0,0,0,0,158,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,dlf the skycourt,sector 86,9901.0,3,3,3+,18.0,Relatively New,1.5,1780.0,1,0,0,0,0,0,174,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,pgr shree kripaluji apartment,sector 52,15677.0,3,3,3+,8.0,Relatively New,1.4,2556.0,0,0,0,0,0,1,80,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,ramprastha skyz,sector 37d,7857.0,3,3,3+,7.0,Relatively New,1.1,1561.0,0,0,0,0,0,0,109,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,shree vardhman victoria,sector 70,11868.0,3,3,3,9.0,Relatively New,1.62,1527.0,0,1,0,0,0,0,96,"28.3968° N, 77.0233° E",28.3968,77.0233
house,dlf alameda,sector 73,35109.0,5,8,3,3.0,Relatively New,17.0,9000.0,1,1,1,1,0,2,87,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,puri diplomatic greens,sector 111,6744.0,4,6,3+,7.0,Relatively New,5.25,4072.0,0,1,0,0,0,0,134,"28.5238° N, 77.0320° E",28.5238,77.032
flat,kendriya vihar,sector 56,17407.0,1,1,1,3.0,Old Property,0.47,672.0,0,0,0,0,0,1,52,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,bestech park view residency,sector 2,19355.0,3,4,3+,10.0,Moderately Old,1.5,1738.0,0,1,0,0,0,0,93,"28.5095° N, 77.0320° E",28.5095,77.032
flat,surya vihar rwa,sector 21,7812.0,5,5,2,2.0,Old Property,1.3,2400.0,1,1,1,0,0,1,42,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,dlf park place,sector 54,5827.0,3,4,3+,7.0,Relatively New,4.86,8340.0,0,1,0,0,0,1,49,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,vatika gurgaon,sector 83,1158.0,3,3,3+,5.0,Relatively New,1.1,1600.0,0,0,0,0,0,1,96,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,signature global orchard avenue,sector 93,5658.0,2,2,2,11.0,New Property,0.4,604.0,0,0,0,0,0,0,37,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,m3m woodshire,sector 107,19753.0,2,2,3+,7.0,Relatively New,0.8,1236.0,0,0,0,0,0,1,165,"28.5052° N, 76.9729° E",28.5052,76.9729
house,raj villas,sector 52,25543.0,6,5,3+,4.0,Moderately Old,8.0,3132.0,0,0,0,0,0,0,0,"28.4379° N, 77.0785° E",28.4379,77.0785
house,emaar mgf marbella,sector 66,38667.0,4,5,2,3.0,New Property,8.7,2250.0,1,1,0,0,0,0,144,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,brisk lumbini terrace homes,sector 109,15416.0,3,3,1,4.0,New Property,1.5,2519.0,0,1,0,0,0,0,37,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,raheja vedaanta,sector 108,8621.0,2,2,2,12.0,Moderately Old,0.7,1362.0,0,0,0,0,0,0,72,"28.5134° N, 76.9830° E",28.5134,76.983
house,rattan garden,sector 7,13499.0,5,3,2,3.0,Old Property,1.3,963.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,emaar mgf palm studios,sector 66,6486.0,2,2,2,7.0,Relatively New,1.7,1072.0,0,0,0,0,1,0,99,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,central park flower valley,sector 33,5319.0,3,3,3,2.0,Under Construction,1.4,588.0,0,0,0,0,0,0,54,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ats kocoon,sector 109,8754.0,3,4,3,8.0,Relatively New,2.2,1860.0,0,1,0,0,0,0,156,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,emaar mgf the palm drive,sector 66,13495.0,3,3,2,12.0,Relatively New,3.0,2223.0,0,1,0,0,0,0,96,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,eden landmark,manesar,10571.0,2,2,0,7.0,Under Construction,0.5,1300.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,m3m skycity,sector 65,12797.0,3,3,3,43.0,Relatively New,2.85,2227.0,0,0,0,0,0,0,115,"28.4030° N, 77.0690° E",28.403,77.069
flat,ss the leaf,sector 85,4309.0,2,2,3,6.0,Relatively New,1.05,1484.0,0,0,0,0,1,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,malibu towers,sector 47,8603.0,3,4,2,1.0,Old Property,2.45,2544.0,1,0,0,0,0,1,42,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,godrej,sector 79,7722.0,3,4,3+,2.0,Relatively New,2.0,2629.0,0,1,0,0,0,1,156,"28.3624° N, 76.9787° E",28.3624,76.9787
house,eldeco mansionz,sector 48,23704.0,4,4,3,3.0,Moderately Old,6.4,2700.0,0,1,1,0,0,1,151,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,emaar mgf palm hills,sector 77,14221.0,3,4,3,1.0,Relatively New,1.25,1611.0,0,1,0,0,0,1,104,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,ambience lagoon,sector 24,17620.0,3,4,3+,3.0,Old Property,4.25,3201.0,0,1,1,0,0,1,131,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,antriksh heights,sector 84,8673.0,4,4,3+,11.0,Relatively New,1.02,1896.0,0,1,0,1,0,0,99,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,umang winter hills,sector 77,16458.0,3,3,3,7.0,Relatively New,1.05,1600.0,0,0,0,0,0,0,49,"28.3801° N, 76.9845° E",28.3801,76.9845
house,sushant lok 1 builder floors,sector 43,3395.0,4,4,3+,4.0,Moderately Old,1.65,540.0,0,0,0,0,1,2,49,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,guru gram haryana cghs,sector 56,5220.0,3,2,3,6.0,Old Property,1.39,1750.0,0,1,0,1,0,1,89,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,dlf the ultima,sector 81,12780.0,3,4,3+,14.0,Relatively New,2.34,1760.0,0,1,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,central park flower valley aqua front towers,sector 33,6950.0,3,3,3+,5.0,New Property,1.7,1697.0,0,0,0,0,0,1,44,"28.4420° N, 77.0207° E",28.442,77.0207
house,mian wali,sector 12,9444.0,1,1,1,1.0,Old Property,1.7,1800.0,0,1,0,0,0,0,7,"28.4723° N, 77.0320° E",28.4723,77.032
house,uppal southend,sector 49,32328.0,4,4,3,3.0,Relatively New,6.75,2088.0,0,1,0,0,0,1,26,"28.4121° N, 77.0480° E",28.4121,77.048
flat,indiabulls enigma,sector 110,6660.0,5,5,2,10.0,Relatively New,4.1,3500.0,0,1,0,0,0,0,159,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,shree vardhman flora,sector 90,7407.0,3,4,3,4.0,Relatively New,0.92,1493.0,0,1,0,0,0,0,116,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,m3m soulitude,sector 89,4105.0,3,3,2,3.0,New Property,1.42,1581.0,0,0,0,0,0,0,15,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,orchid island,sector 51,6001.0,3,4,3,2.0,Moderately Old,1.7,1773.0,0,0,1,1,0,0,90,"28.4320° N, 77.0686° E",28.432,77.0686
flat,afnhb jalvayu vihar,sector 30,12500.0,3,2,2,2.0,Old Property,1.45,1300.0,0,0,0,0,0,2,75,"28.4604° N, 77.0579° E",28.4604,77.0579
flat,parsvnath green ville,sector 48,8462.0,5,5,3+,4.0,Old Property,3.3,3305.0,0,1,0,0,0,0,71,"28.4177° N, 77.0359° E",28.4177,77.0359
house,vipul tatvam villa,sector 48,22222.0,5,6,3,2.0,Moderately Old,19.5,8775.0,1,1,1,1,0,1,110,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,emaar gurgaon greens,sector 102,7265.0,3,3,3,7.0,Relatively New,1.4,1315.0,0,1,0,0,0,0,67,"28.4750° N, 76.9715° E",28.475,76.9715
flat,tulip violet,sector 69,7988.0,3,3,2,12.0,Relatively New,1.31,1392.0,0,0,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,imperia the esfera,sector 37c,10481.0,3,4,3,9.0,Relatively New,0.98,1660.0,0,1,0,0,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,signature global synera,sector 81,13889.0,2,2,2,6.0,Relatively New,0.45,664.0,0,0,1,0,0,1,39,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,m3m skywalk,sector 74,8042.0,2,2,3+,15.0,Relatively New,1.54,1200.0,0,0,0,0,1,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,ireo skyon,sector 60,7272.0,3,3,3,9.0,Relatively New,3.05,2300.0,0,1,0,0,0,1,165,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,ss the leaf,sector 85,6695.0,4,4,3+,23.0,New Property,2.7,3151.0,0,0,0,0,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,shree vardhman victoria,sector 70,9352.0,3,5,3,8.0,Relatively New,1.66,1527.0,0,1,0,0,0,0,108,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,signature global synera,sector 81,6250.0,2,2,1,7.0,Relatively New,0.48,613.0,0,0,0,0,0,1,70,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ss the leaf,sector 85,9304.0,4,4,3,7.0,Relatively New,2.1,2600.0,1,1,0,1,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,bestech park view spa next,sector 67,8611.0,3,4,3+,14.0,Moderately Old,2.35,1751.0,0,1,0,0,0,1,156,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,krrish florence estate,sector 70,4545.0,3,3,3,18.0,Under Construction,1.25,1688.0,0,0,0,0,0,0,51,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,adani brahma samsara vilasa,sector 63,6742.0,3,3,3,3.0,New Property,3.0,2000.0,0,0,0,0,0,0,24,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,smart world orchard,sector 61,7361.0,2,2,2,3.0,New Property,1.57,1150.0,1,0,0,0,1,0,71,"28.4050° N, 77.0963° E",28.405,77.0963
flat,emaar palm heights,sector 92,6083.0,3,3,3,22.0,New Property,2.25,1810.0,0,1,0,0,0,1,42,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,umang winter hills,sector 77,10386.0,2,2,2,16.0,New Property,0.86,1214.0,0,0,0,0,0,1,79,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,m3m woodshire,sector 107,8000.0,2,2,3+,4.0,Relatively New,0.9,1236.0,0,0,0,0,0,0,21,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,m3m woodshire,sector 107,8238.0,4,5,3+,12.0,Relatively New,1.65,2505.0,0,1,0,0,0,0,21,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,signature global solera,sector 107,11338.0,3,2,2,6.0,Relatively New,0.5,717.0,0,0,0,0,1,0,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ireo the corridors,sector 67a,5751.0,3,3,2,3.0,New Property,1.6,1346.0,0,0,1,0,0,1,142,"28.3960° N, 77.0372° E",28.396,77.0372
flat,adani m2k oyster grande,sector 102,9774.0,3,4,3,8.0,Relatively New,1.9,1710.0,0,1,0,0,0,0,165,"28.4750° N, 76.9715° E",28.475,76.9715
flat,tulip violet,sector 69,11536.0,4,4,2,6.0,Relatively New,1.9,1743.0,0,0,1,0,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,earth copia,sector 112,7709.0,2,2,2,4.0,Relatively New,0.7,1498.0,0,0,0,0,0,0,65,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,dlf regency park,sector 28,5922.0,3,4,3,8.0,Old Property,2.35,1700.0,0,1,0,0,0,1,109,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,tata primanti,sector 72,10768.0,3,4,3+,15.0,Relatively New,3.21,2140.0,0,1,0,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,godrej icon,sector 88a,11125.0,3,3,3+,6.0,New Property,1.75,1306.0,0,0,0,0,0,0,55,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,pyramid elite,sector 86,5282.0,2,2,1,12.0,Under Construction,0.45,637.0,0,0,0,0,0,0,30,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,dlf express greens,manesar,5325.0,4,5,3+,10.0,New Property,1.5,2135.0,0,1,0,0,0,0,32,"28.3515° N, 76.9428° E",28.3515,76.9428
house,not applicable,sector 11,12222.0,4,3,2,1.0,Old Property,2.2,1800.0,1,0,0,1,0,0,24,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,ramprastha skyz,sector 37d,15798.0,3,5,3,11.0,Under Construction,1.0,1833.0,0,1,0,0,1,0,8,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,signature global solera,sector 107,8834.0,3,2,2,6.0,Relatively New,0.5,717.0,0,0,0,0,1,0,15,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,adani brahma samsara vilasa,sector 63,7294.0,3,3,3,4.0,New Property,3.25,2700.0,0,0,0,0,1,0,41,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,dlf new town heights,sector 90,9601.0,4,4,3+,7.0,Relatively New,1.9,2468.0,0,1,0,1,0,0,88,"28.4085° N, 76.9369° E",28.4085,76.9369
house,unitech uniworld resorts,sector 33,23240.0,5,7,3+,3.0,Relatively New,11.75,5056.0,0,1,0,0,0,0,80,"28.4420° N, 77.0207° E",28.442,77.0207
flat,godrej habitat,sector 3,5326.0,2,2,3,14.0,Old Property,1.25,1161.0,0,0,0,0,0,0,36,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,imperia the esfera,sector 37c,9589.0,4,5,3,9.0,Relatively New,1.4,2343.0,1,1,0,1,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,tulip violet,sector 69,11176.0,4,4,2,0.0,Relatively New,1.92,1389.0,0,0,0,0,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shree vardhman flora,sector 90,5659.0,2,2,3,9.0,New Property,0.7,1224.0,1,0,0,0,1,0,51,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,vatika city,sector 49,11960.0,3,3,3,3.0,Moderately Old,1.69,2178.0,0,0,0,1,0,0,136,"28.4121° N, 77.0480° E",28.4121,77.048
flat,suncity vatsal valley,gwal pahari,9091.0,3,3,3,1.0,Relatively New,1.28,1489.0,0,0,0,0,0,1,49,"28.4484° N, 77.0210° E",28.4484,77.021
house,sector 38 rwa,sector 38,28782.0,9,9,3+,3.0,Relatively New,4.3,1494.0,0,0,0,1,1,1,41,"28.4347° N, 77.0430° E",28.4347,77.043
flat,prime habitat,sector 99a,6700.0,2,2,1,10.0,Relatively New,0.27,498.0,0,0,0,0,0,0,67,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,mittal surya vihar,sector 21,5102.0,5,4,2,2.0,Moderately Old,1.4,2172.0,0,0,0,0,0,0,0,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,vipul lavanya,sector 81,4308.0,2,2,2,7.0,Moderately Old,0.75,1397.0,0,0,0,0,0,0,37,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,m3m one key resiments,sector 67,7737.0,1,1,0,0.0,Relatively New,0.8,610.0,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,emaar gurgaon greens,sector 102,8464.0,3,3,3,4.0,Relatively New,1.3,1315.0,0,1,0,0,0,1,125,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sare crescent parc,sector 92,9021.0,3,3,2,14.0,Under Construction,0.7,140.0,0,0,0,0,0,0,38,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,pioneer urban presidia,sector 62,7633.0,4,4,3+,3.0,Moderately Old,6.5,3925.0,1,0,0,0,0,0,86,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,corona optus,sector 37c,5960.0,3,3,3,2.0,Relatively New,1.27,1581.0,1,0,0,0,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
house,ansal sushant lok plots,sector 90,17692.0,7,8,3+,3.0,Old Property,11.5,9000.0,0,1,1,1,0,1,31,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,godrej frontier,sector 80,8333.0,3,3,3,5.0,Moderately Old,1.6,2047.0,0,1,0,0,0,0,53,"28.3659° N, 76.9557° E",28.3659,76.9557
flat,shapoorji pallonji joyville gurugram,sector 102,14302.0,2,2,2,0.0,Relatively New,1.25,1100.0,0,0,0,0,0,0,79,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech park view ananda,sector 81,7584.0,3,3,3+,10.0,Moderately Old,1.35,1438.0,0,0,1,0,0,1,72,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf new town heights,sector 90,9380.0,3,3,3+,10.0,Relatively New,1.3,1929.0,0,1,0,1,0,1,129,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ireo victory valley,sector 67,7773.0,3,3,3,19.0,Relatively New,3.49,2724.0,0,1,0,0,0,0,103,"28.3859° N, 77.0608° E",28.3859,77.0608
house,ss aaron ville,sector 49,18808.0,5,5,2,2.0,Relatively New,6.5,3456.0,1,1,0,1,0,1,28,"28.4121° N, 77.0480° E",28.4121,77.048
flat,dlf carlton estate,sector 43,10547.0,3,3,1,2.0,Old Property,2.1,1233.0,0,0,1,0,0,1,88,"28.4629° N, 77.0772° E",28.4629,77.0772
house,unitech aspen greens,sector 50,37037.0,3,4,2,1.0,Moderately Old,12.0,3240.0,1,1,0,0,0,1,101,"28.4178° N, 77.0628° E",28.4178,77.0628
